baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000052056.14	570.568167190153	0.94981496797821	0.111995896915146	8.48080147702052	2.23647935177107e-17	3.62285136027693e-16
ENSMUSG00000008604.11	1626.99913868122	0.905076335461205	0.106767348931039	8.47708915246919	2.30898013427105e-17	3.73736800137176e-16
ENSMUSG00000027379.13	520.161810963776	1.28241731718945	0.151308639929563	8.47550620894115	2.34059531934049e-17	3.78557895042043e-16
ENSMUSG00000034591.5	482.142081967289	-1.08329839619941	0.127826482340603	-8.47475715801117	2.35570416016385e-17	3.8070387700898e-16
ENSMUSG00000050965.14	1516.43803021592	-0.9039467748062	0.106666174794522	-8.47454009246631	2.36010046679156e-17	3.81116614020689e-16
ENSMUSG00000036285.10	381.600288322359	1.09915913045596	0.129710171306124	8.47396252266046	2.37183765913402e-17	3.82713212299893e-16
ENSMUSG00000044350.14	384.400601918764	-1.13387476165981	0.133913619597529	-8.46721016926894	2.51340339965828e-17	4.05239771826431e-16
ENSMUSG00000022382.15	47.1358468044039	5.54020144285159	0.654479882321675	8.46504467516786	2.56054523499436e-17	4.12518993232814e-16
ENSMUSG00000027376.15	193.983230548519	10.0860016882403	1.19228830365085	8.45936478396746	2.68837862493956e-17	4.32776655529181e-16
ENSMUSG00000028035.13	1477.9069229098	-1.12871126560916	0.133484926980984	-8.45572074043948	2.77368706446532e-17	4.46162446466015e-16
ENSMUSG00000027296.7	50.767750922062	5.91476608732957	0.700116080311975	8.44826487158233	2.95663994972955e-17	4.75221864802684e-16
ENSMUSG00000046668.9	649.49665389891	-0.934263320971842	0.110646950183193	-8.44364277031607	3.07598266144123e-17	4.94020010361593e-16
ENSMUSG00000052911.9	5040.0020426497	-1.37650854289758	0.163046001353188	-8.44245508306458	3.10740847678926e-17	4.98679998067204e-16
ENSMUSG00000013622.15	671.981476777346	-0.898103276240434	0.106415971058771	-8.43955345522741	3.18552294089612e-17	5.10819593452536e-16
ENSMUSG00000074358.9	298.575969144525	1.54785762022255	0.183503639726212	8.43502408198529	3.31134616196867e-17	5.30584869918544e-16
ENSMUSG00000024548.11	1489.04275127972	-1.12472566584413	0.133378945533201	-8.43255778749704	3.38190698340713e-17	5.4147157785418e-16
ENSMUSG00000051065.9	409.025605208516	1.17948121083832	0.139882032119021	8.43197080404682	3.39891792915538e-17	5.43774294528292e-16
ENSMUSG00000042644.9	6546.17434451728	0.948835846003635	0.11263214070279	8.42420147644524	3.63218802455219e-17	5.80644833662184e-16
ENSMUSG00000037335.13	108.691647569493	10.2151302882321	1.21271879389505	8.42332974441894	3.6593269945453e-17	5.84531569182734e-16
ENSMUSG00000022948.16	149.537614509462	1.66572758464022	0.19780063821209	8.42124474266941	3.72505179823889e-17	5.94571153536804e-16
ENSMUSG00000049598.9	83.3059991143226	7.37912950212552	0.876558814478895	8.41829365039508	3.82007292872819e-17	6.092677610152e-16
ENSMUSG00000022474.15	1600.78855212727	0.933161281748243	0.110864741307811	8.41711504253063	3.85868712567808e-17	6.14952248703982e-16
ENSMUSG00000023959.10	105.186810844464	2.00219202263737	0.237920818595472	8.41537127543944	3.91652462764476e-17	6.23689210527016e-16
ENSMUSG00000031673.6	10231.2088488134	-0.941076897238145	0.111832774001952	-8.41503669775483	3.92771932594827e-17	6.24990784435122e-16
ENSMUSG00000019942.13	1054.17467151148	0.842470183266039	0.100158967780513	8.41133052720965	4.05385587745034e-17	6.44566200468392e-16
ENSMUSG00000026425.15	2044.96658168874	0.744259899885611	0.0885359354602028	8.40630300021124	4.23137124297098e-17	6.72274543257279e-16
ENSMUSG00000032366.15	17863.0189194478	-0.730741664633335	0.0869299672750607	-8.40609616613737	4.23883621178758e-17	6.72943713561304e-16
ENSMUSG00000079620.13	182.353837827113	9.9911946694868	1.18861725414706	8.40572912317044	4.25211536745558e-17	6.74534190883329e-16
ENSMUSG00000035397.8	668.968322721653	1.28236854157108	0.152617490526536	8.40250050729346	4.37070464580882e-17	6.92815297342538e-16
ENSMUSG00000097651.2	45.1414679870855	5.46481972270063	0.650541154542775	8.40042122552802	4.44879901426611e-17	7.0465433697633e-16
ENSMUSG00000001707.8	665.133102275792	0.970693378739109	0.115594068195355	8.39743244522399	4.56346925045276e-17	7.22264153901039e-16
ENSMUSG00000082082.1	125.439971880182	7.22487498824719	0.860690512593747	8.39427748131505	4.68767889540449e-17	7.41355700537747e-16
ENSMUSG00000022146.12	3317.28799672498	-0.855610596806267	0.101944307814002	-8.39292173494706	4.74207298409874e-17	7.49385192888209e-16
ENSMUSG00000052544.9	45.0391000299538	3.56668954805458	0.424990214106828	8.39240394170119	4.76301132538096e-17	7.5211948302924e-16
ENSMUSG00000036160.13	594.056332771868	0.960365457071432	0.114460474300599	8.39036761763971	4.84624365268241e-17	7.64678842100597e-16
ENSMUSG00000015354.8	677.704858152496	0.954004596910026	0.11373074433468	8.38827357097604	4.93333140732759e-17	7.77826932103494e-16
ENSMUSG00000025810.9	2599.616729956	-0.820399930264444	0.0978199716374293	-8.3868346773322	4.99406540492992e-17	7.86803023354001e-16
ENSMUSG00000024077.15	1680.61448466343	0.899797314795883	0.10728997287055	8.38659280752663	5.00434659488197e-17	7.87822782813763e-16
ENSMUSG00000029761.16	22692.5869674766	-0.972145751923299	0.116000653604351	-8.38051960671741	5.26945535209932e-17	8.28927402384232e-16
ENSMUSG00000022111.9	480.699910920031	1.25354142965782	0.149647784269223	8.37661202789778	5.44730430861832e-17	8.56253320122177e-16
ENSMUSG00000058571.11	1084.59720239311	-0.970399373435917	0.115886424005292	-8.37371056847523	5.58317857629381e-17	8.76944814192968e-16
ENSMUSG00000028678.13	422.694511594638	1.13985144919803	0.136160872624766	8.37135828542498	5.69578414399513e-17	8.93952889246459e-16
ENSMUSG00000035473.10	248.771263256352	-1.23333238956645	0.147397040086099	-8.36741625778935	5.88953508063941e-17	9.23661278833259e-16
ENSMUSG00000024304.14	901.960205331401	-0.874135706917298	0.104478102137615	-8.36668822492507	5.9260224464649e-17	9.28679547936159e-16
ENSMUSG00000027188.8	544.498748069029	-1.09264502387477	0.130597020932285	-8.3665386551299	5.93354610801223e-17	9.29154691826957e-16
ENSMUSG00000026200.13	389.077327897684	-1.05136954487631	0.125686061890102	-8.36504485115948	6.00920626399169e-17	9.4029077743519e-16
ENSMUSG00000049904.7	124.243290961796	1.79683127721645	0.214907780073544	8.36094103527359	6.22199405117219e-17	9.72850861243748e-16
ENSMUSG00000042082.7	1044.35838731367	-0.885615713430483	0.10593169533793	-8.36025243063755	6.25841993909152e-17	9.77807211933891e-16
ENSMUSG00000021175.15	188.978590147342	1.51881680892766	0.181686196849796	8.35956079912499	6.29521763879046e-17	9.82814128875619e-16
ENSMUSG00000037239.8	1180.54977524363	0.778527040697033	0.0931745734834846	8.35557396820312	6.51153166982694e-17	1.01581858312247e-15
ENSMUSG00000041498.13	297.237554339592	1.33885708164007	0.160237162501651	8.35547173163576	6.51717406328321e-17	1.01593265013622e-15
ENSMUSG00000072949.6	79.2011943389345	2.47117642118607	0.295869008649623	8.35226518811409	6.69661016179715e-17	1.04311805577512e-15
ENSMUSG00000000486.13	74.7308356775348	2.21155803561416	0.264814988406386	8.35133256211425	6.7497079077701e-17	1.05059787644945e-15
ENSMUSG00000026622.15	315.290770533022	1.20041170386818	0.143775953117447	8.34918272381472	6.87369280245693e-17	1.06909179933552e-15
ENSMUSG00000026304.13	42.0626570310673	3.98564181110351	0.477446173736847	8.34783485624973	6.95256940845722e-17	1.08054733871785e-15
ENSMUSG00000019894.14	131.585660113193	1.88572418660488	0.226034394180687	8.34264269134843	7.26484246164906e-17	1.12823221592847e-15
ENSMUSG00000008206.16	312.723358769699	-1.20505588092994	0.144530950205361	-8.33770122743748	7.57486730972101e-17	1.1754966629324e-15
ENSMUSG00000044433.16	42.0388891322012	4.76622266199575	0.57175238523969	8.33616576867912	7.67383179824503e-17	1.18996165351197e-15
ENSMUSG00000020075.8	4320.38017082124	0.89003265392784	0.106796030153145	8.33394886169024	7.81897081254855e-17	1.2115597769916e-15
ENSMUSG00000058454.15	709.70752737781	1.22655311376469	0.147195409071138	8.33282180133696	7.89379312198052e-17	1.22223805779408e-15
ENSMUSG00000029641.8	86.7615296238031	-2.02652983051548	0.243235140417546	-8.33156684119187	7.97793735868879e-17	1.23434264922839e-15
ENSMUSG00000015880.13	446.963052531169	1.17808118703061	0.141446771818225	8.32879514948965	8.16692417715924e-17	1.26263821770341e-15
ENSMUSG00000035357.17	996.624904984197	-0.961177103899894	0.115461938801798	-8.32462293526741	8.45975936037839e-17	1.30693489267205e-15
ENSMUSG00000024270.11	2014.39108179673	-0.737440977851351	0.0885889731856916	-8.32429761100852	8.48302327044431e-17	1.30955089083889e-15
ENSMUSG00000019467.15	1966.98083550626	-0.824583976949572	0.0990882924244806	-8.32170942473373	8.67036565103461e-17	1.33747340684043e-15
ENSMUSG00000070780.11	57.0765653720622	2.58728001739413	0.310968464398221	8.3200720124498	8.79098850830017e-17	1.35506995739715e-15
ENSMUSG00000026764.15	295.253051299159	1.28865863817102	0.154926432553796	8.31787459976242	8.95546886219222e-17	1.37939559853543e-15
ENSMUSG00000022419.16	323.023537056161	1.23566679121386	0.148560577703888	8.31759549075529	8.97657670020114e-17	1.38161804777054e-15
ENSMUSG00000046434.16	4188.66909443295	0.82842454607838	0.0996672630592074	8.31190222998553	9.41800080181393e-17	1.4484815210879e-15
ENSMUSG00000027082.15	643.633076226844	-1.30244452446488	0.156761998363366	-8.30842001290316	9.69847167077798e-17	1.49050954666949e-15
ENSMUSG00000064080.12	42084.7040484103	-0.934696320973162	0.112578095235434	-8.30264821072372	1.01816015490574e-16	1.56359769594508e-15
ENSMUSG00000028693.15	1201.68336404489	1.44549622510904	0.174107589665509	8.30231598683373	1.02101215283784e-16	1.56681434670649e-15
ENSMUSG00000036492.12	47.9356380832109	3.11322413885511	0.375026220511146	8.30135059519814	1.02934440141413e-16	1.57842982117514e-15
ENSMUSG00000043029.2	48.1400127234099	5.82761408701303	0.702049362535702	8.30086087674023	1.03359673522959e-16	1.58377644925625e-15
ENSMUSG00000019872.13	948.638849135041	0.845477041576664	0.10187895930937	8.29883861503974	1.05134069812863e-16	1.60977303341887e-15
ENSMUSG00000030956.15	1026.45824042931	1.00382834653104	0.120992853465487	8.29659205299575	1.07140506780367e-16	1.63928145211441e-15
ENSMUSG00000025082.8	88.96903060989	9.92475355526761	1.19649071320737	8.29488557304621	1.0868977822406e-16	1.66175665361633e-15
ENSMUSG00000035305.5	220.855856199949	-1.33682605112536	0.161228123971068	-8.29151898688129	1.11811280063619e-16	1.70821871447269e-15
ENSMUSG00000052997.15	2439.32812156951	0.732833785899747	0.0883994259798922	8.29002878442267	1.13221065453992e-16	1.72848041327032e-15
ENSMUSG00000020091.15	2544.31488024548	0.782074267775023	0.0944070901840071	8.28406284157998	1.19042742402784e-16	1.81601634907374e-15
ENSMUSG00000034023.16	204.037123570923	1.35507763113121	0.163672104492494	8.27922165070805	1.23982976082449e-16	1.88998661992744e-15
ENSMUSG00000034917.8	172.25158413215	9.91485348000551	1.19782553950809	8.27737692425332	1.2591816716919e-16	1.91807305306471e-15
ENSMUSG00000060703.12	433.832774284366	-1.16036604857345	0.140318000300896	-8.26954521932445	1.34470966111413e-16	2.04684798011823e-15
ENSMUSG00000039208.15	306.558560814125	-1.28560965257661	0.155466242588176	-8.26938138578506	1.34655867818365e-16	2.04815535418434e-15
ENSMUSG00000034858.16	545.309996420842	-0.974317086534463	0.117829330819203	-8.26888415439997	1.35218576937861e-16	2.05520314661028e-15
ENSMUSG00000024620.11	3206.60475855491	-1.18107332414102	0.142849109703579	-8.26797819455666	1.3624980460837e-16	2.06935643034415e-15
ENSMUSG00000007021.5	51.6431063416468	3.23029585388047	0.390825123304233	8.26532293157083	1.39317089470934e-16	2.11438981129548e-15
ENSMUSG00000007888.15	1529.61515787182	-1.14829445091928	0.138938952627701	-8.26474094702755	1.39998423989901e-16	2.12317257965916e-15
ENSMUSG00000020520.14	1111.79496014511	-1.05414396816421	0.127569372595246	-8.26329977735969	1.41699786906927e-16	2.14740058018805e-15
ENSMUSG00000000028.15	247.916430455183	1.26710806924836	0.153441204077757	8.25793877768482	1.48209533952368e-16	2.24440879893022e-15
ENSMUSG00000034453.8	869.876195052009	0.851067320320966	0.103070665829785	8.25712450258592	1.49223749540118e-16	2.25811447182654e-15
ENSMUSG00000025161.16	824.428390316607	1.53672127879896	0.18620305358873	8.25293274831648	1.54554034621566e-16	2.33615404161376e-15
ENSMUSG00000054162.15	110.527277263261	2.27049518503398	0.275115096513753	8.25289202157787	1.54606733199712e-16	2.33615404161376e-15
ENSMUSG00000074934.3	16191.1010884509	-1.12002358721983	0.135716781749979	-8.25265359801393	1.54915598249222e-16	2.33911245648424e-15
ENSMUSG00000054293.10	194.192585477076	-1.45217043959947	0.176032089974112	-8.24946428695493	1.59106146447657e-16	2.40063438761213e-15
ENSMUSG00000028780.13	4711.2305975954	-0.932501181334912	0.113086338378716	-8.24592249341426	1.63890879303206e-16	2.47102531287619e-15
ENSMUSG00000021367.8	62.1928581425878	-2.72317546419521	0.330327370341494	-8.24386868511678	1.66730132193935e-16	2.51200255976965e-15
ENSMUSG00000038375.15	1993.16205914462	-0.774578709556839	0.0939882329819503	-8.24123068369197	1.70448234467111e-16	2.56615151250848e-15
ENSMUSG00000039682.12	2321.4174015596	0.899912832651904	0.109214591250905	8.23985900001659	1.72413720554824e-16	2.59385470792516e-15
ENSMUSG00000050010.8	160.403830790458	9.80660377700959	1.19213496845221	8.2260851636135	1.93431508364167e-16	2.90793908577119e-15
ENSMUSG00000031848.15	761.534529705269	1.30260344820796	0.158364306470291	8.22536010317657	1.94605288957022e-16	2.92346042655408e-15
ENSMUSG00000025280.8	834.663701642724	0.906315599673665	0.110218873604604	8.22287118379524	1.98688206496306e-16	2.98263007226602e-15
ENSMUSG00000023048.13	2166.09273373584	1.11384194414324	0.135531993798323	8.2182952742559	2.06416238982635e-16	3.09639327019201e-15
ENSMUSG00000045775.15	44.2340610870029	3.14316912814134	0.382502273462667	8.21738678750134	2.07985424577193e-16	3.11767137159697e-15
ENSMUSG00000027533.10	489.149158305548	1.11078203928057	0.135246199911492	8.21303696523443	2.15663119483016e-16	3.23041802290055e-15
ENSMUSG00000025665.16	173.225601469356	1.79208520459712	0.218302184560585	8.20919501197099	2.22676318194274e-16	3.33305522298607e-15
ENSMUSG00000000915.15	335.900069954812	1.21211510274563	0.147719339169475	8.20552751969058	2.29580593886784e-16	3.43391479764426e-15
ENSMUSG00000028099.8	762.584810970519	0.850073240992027	0.103669240739772	8.19985981305543	2.40667520472417e-16	3.59714474602054e-15
ENSMUSG00000061288.13	1376.60144695969	0.884639274414377	0.107897375855171	8.19889517611451	2.42606357814675e-16	3.62350550018366e-15
ENSMUSG00000009418.16	2175.29180498805	0.703175019507474	0.085778811240627	8.19753747268571	2.45361335365148e-16	3.66200907890581e-15
ENSMUSG00000079012.11	147.362198321327	-1.78715468019548	0.218024879844594	-8.19702174113957	2.46415891961339e-16	3.67509671313068e-15
ENSMUSG00000031765.8	1813.96226143128	-1.54538626566384	0.188589994267214	-8.19442341927312	2.51797219783398e-16	3.75264934325603e-15
ENSMUSG00000025557.10	83.5811168419978	9.83078939553963	1.20142864476589	8.18258282617794	2.77823658247837e-16	4.13755233586376e-15
ENSMUSG00000018593.13	55517.7438176346	-0.813724686535959	0.0994571384503193	-8.18166196227765	2.79955488550621e-16	4.16630160874687e-15
ENSMUSG00000042599.8	789.955173124708	1.24020502758767	0.151636415294161	8.17880734770593	2.86667003836192e-16	4.26311548623686e-15
ENSMUSG00000032332.17	39269.3296331052	-0.948347731569276	0.115968528444968	-8.17763012332528	2.89480751974325e-16	4.30186697941156e-15
ENSMUSG00000029313.18	2178.23564596317	-0.796745760247117	0.0974660241599951	-8.17459999126692	2.96849057179016e-16	4.40819784408122e-15
ENSMUSG00000020527.14	769.291886420154	0.823315139768323	0.100737687118317	8.17286125302173	3.01160259793936e-16	4.46901085659782e-15
ENSMUSG00000011008.13	39.7758814758855	3.89807299856027	0.47699487370229	8.17214861934387	3.0294501310043e-16	4.49227278924409e-15
ENSMUSG00000026697.10	45.3800738280229	5.75209727326282	0.704081128499222	8.16965125243969	3.0928220777016e-16	4.58295970625612e-15
ENSMUSG00000018672.15	1090.25957399847	-0.859139539879389	0.105195931779327	-8.16704149435771	3.16044216418857e-16	4.67980720174694e-15
ENSMUSG00000020777.16	2106.27560031877	-0.689010126213582	0.0844137077706875	-8.16230141300391	3.28700715421979e-16	4.86373605094353e-15
ENSMUSG00000024713.16	139.490071104063	-1.61722476702918	0.198364958384251	-8.15277446279835	3.55668552841939e-16	5.2590133553169e-15
ENSMUSG00000037572.17	399.495322375817	1.20986669125005	0.14856802251441	8.14352019212414	3.83948446495714e-16	5.67311254586453e-15
ENSMUSG00000033542.13	1786.12373724194	0.817041368935184	0.100336781412641	8.14298961389892	3.85635355266796e-16	5.69397070595927e-15
ENSMUSG00000023110.12	1205.8559094763	0.860931735079755	0.105784536228112	8.13854052565166	4.00071138949641e-16	5.90290412290462e-15
ENSMUSG00000051586.17	798.054465400251	0.950754294522929	0.116854364475575	8.1362326412862	4.07767907386406e-16	6.01217885402366e-15
ENSMUSG00000030782.17	1508.44957719096	-1.10903288501009	0.136344850289233	-8.13402840413451	4.15255186130239e-16	6.11821138197302e-15
ENSMUSG00000037894.13	909.3101531542	0.909317751370447	0.111794034478047	8.13386649489791	4.15810465006898e-16	6.1220322271407e-15
ENSMUSG00000021939.8	16628.9500281726	-0.797819048916813	0.0981446674942191	-8.12901066646139	4.32808233099741e-16	6.36776039111042e-15
ENSMUSG00000027074.14	350.19513867707	1.09641116773482	0.134881432971977	8.12870343661465	4.33906427844989e-16	6.37938050206214e-15
ENSMUSG00000027894.14	372.054565879462	-1.46400791077297	0.180113820970956	-8.1282374827251	4.35577225290688e-16	6.39939664940566e-15
ENSMUSG00000040133.2	555.136239764894	-0.996584314059212	0.122646353357743	-8.12567423959447	4.44882397243211e-16	6.53146718905114e-15
ENSMUSG00000022109.6	503.166094134338	1.06547371315572	0.131147502823256	8.12423942674401	4.50176339898011e-16	6.60450196250372e-15
